var,lo,mi,hi,model,name,st,time,date,kappa
"x[1,26]",0.17953223415730327,0.4765567310606425,0.8827312621852218,fit_no_move,x,1,26,2003-08-20,2
"x[1,27]",0.10534067056050889,0.3314198133152948,0.6735610125541315,fit_no_move,x,1,27,2004-06-20,2
"x[1,28]",0.6246704818768644,1.0538440180757012,1.5064454626392036,fit_no_move,x,1,28,2004-08-20,2
"x[1,29]",0.11707673905094056,0.3296598861708204,0.6312424963336212,fit_no_move,x,1,29,2005-06-20,2
"x[1,30]",0.28630751471523763,0.5785598642763369,0.9474593250238292,fit_no_move,x,1,30,2005-08-20,2
"x[1,31]",0.11033639167711193,0.2729702712015116,0.526665542055517,fit_no_move,x,1,31,2006-06-20,2
"x[1,32]",0.2414750501105373,0.4544744959537732,0.7202658830375664,fit_no_move,x,1,32,2006-08-20,2
"x[1,33]",0.1575170900952395,0.33226744248247386,0.5785881117773513,fit_no_move,x,1,33,2007-06-20,2
"x[1,34]",0.4435555437378262,0.8043147807042998,1.2427091049240084,fit_no_move,x,1,34,2007-08-20,2
"x[1,35]",0.2746232149836114,0.5267673966336068,0.8524904684071739,fit_no_move,x,1,35,2008-06-20,2
"x[1,36]",0.500890056725255,0.8893562245804567,1.367105610594542,fit_no_move,x,1,36,2008-08-20,2
"x[1,37]",0.2694938306415017,0.4860824720217898,0.7673512081985079,fit_no_move,x,1,37,2009-06-20,2
"x[1,38]",0.2629597231095064,0.4886017271611941,0.7677188152136345,fit_no_move,x,1,38,2009-08-20,2
"x[1,39]",0.2713731589795737,0.4954855386848217,0.7608304090149935,fit_no_move,x,1,39,2010-06-20,2
"x[1,40]",0.3109560908253044,0.5807206994904732,0.8943009772350394,fit_no_move,x,1,40,2010-08-20,2
"x[1,41]",0.4135302507540822,0.830638028216556,1.336332531524934,fit_no_move,x,1,41,2011-06-20,2
"x[1,42]",0.22015776967484982,0.4679680330902031,0.7735653463826272,fit_no_move,x,1,42,2011-08-20,2
"x[1,43]",0.19395395942696844,0.4133867202675304,0.6963717076695655,fit_no_move,x,1,43,2012-06-20,2
"x[1,44]",0.1742233531450246,0.36784047573042705,0.6489706093033598,fit_no_move,x,1,44,2012-08-20,2
"x[1,45]",0.2052121238771018,0.3748696854695897,0.6023282169345288,fit_no_move,x,1,45,2013-06-20,2
"x[1,46]",0.19098712336541335,0.3926482161097866,0.6618229725813739,fit_no_move,x,1,46,2013-08-20,2
"x[1,47]",0.32491034011946496,0.568513201547733,0.8474848711319164,fit_no_move,x,1,47,2014-06-20,2
"x[1,48]",0.2794079487853192,0.5541011907564242,0.9064176726722788,fit_no_move,x,1,48,2014-08-20,2
"x[1,49]",0.5882557507282027,1.249685544822827,1.914774339441752,fit_no_move,x,1,49,2015-06-20,2
"x[1,50]",0.19782420240637955,0.4158364362927486,0.6985663286751158,fit_no_move,x,1,50,2015-08-20,2
"x[1,51]",0.15839323074559788,0.3625221003983162,0.6289964629506885,fit_no_move,x,1,51,2016-06-20,2
"x[1,52]",0.10077548056059057,0.2351471356733974,0.4201001860090008,fit_no_move,x,1,52,2016-08-20,2
"x[1,53]",0.1301238837248069,0.2638839184629529,0.45251840741177074,fit_no_move,x,1,53,2017-06-20,2
"x[1,54]",0.13527506423269572,0.26908669434577603,0.4584126355963579,fit_no_move,x,1,54,2017-08-20,2
"x[1,55]",0.22205723078236136,0.4097895128468073,0.6455064436127864,fit_no_move,x,1,55,2018-06-20,2
"x[1,56]",0.2706129374711011,0.5111162416662183,0.808081377732883,fit_no_move,x,1,56,2018-08-20,2
"x[1,57]",0.4063391983776731,0.7462297431840741,1.1312471316610329,fit_no_move,x,1,57,2019-06-20,2
"x[1,58]",0.21814221986084525,0.48709712928254084,0.7994016755253999,fit_no_move,x,1,58,2019-08-20,2
"x[1,59]",0.17054256838185944,0.47477335074732446,0.8427875537280797,fit_no_move,x,1,59,2020-06-20,2
"x[1,60]",0.49448416665966594,0.9516105633359571,1.4187069802159702,fit_no_move,x,1,60,2020-08-20,2
"x[2,1]",0.056841489277236305,0.17743376812946693,0.46416253888556924,fit_no_move,x,2,1,1991-06-20,2
"x[2,2]",1.0235358875344047,1.231025618475404,1.4558934643724133,fit_no_move,x,2,2,1991-08-20,2
"x[2,3]",0.1963245697492247,0.38000898568336716,0.6651529967486037,fit_no_move,x,2,3,1992-06-20,2
"x[2,4]",0.4015040704447221,0.7302210787395926,1.1087458453716443,fit_no_move,x,2,4,1992-08-20,2
"x[2,5]",0.12716310838009173,0.27221391759841607,0.47947763427515644,fit_no_move,x,2,5,1993-06-20,2
"x[2,6]",0.13517143385446792,0.23561653856317588,0.3799326808443131,fit_no_move,x,2,6,1993-08-20,2
"x[2,7]",0.09254538414401234,0.17454595605812911,0.31115291161482544,fit_no_move,x,2,7,1994-06-20,2
"x[2,8]",0.16026499706302766,0.285117229493816,0.4572060448464828,fit_no_move,x,2,8,1994-08-20,2
"x[2,9]",0.1613665109415346,0.26886260709907867,0.42906992241588865,fit_no_move,x,2,9,1995-06-20,2
"x[2,10]",0.2682302736097833,0.4515256065686217,0.6956454534734283,fit_no_move,x,2,10,1995-08-20,2
"x[2,11]",0.41448004449423037,0.6056714128115166,0.8470748922628669,fit_no_move,x,2,11,1996-06-20,2
"x[2,12]",0.5638585426778713,0.8134132281062452,1.1021578268895371,fit_no_move,x,2,12,1996-08-20,2
"x[2,13]",1.0657874228755984,1.4391973928688775,1.799067054311199,fit_no_move,x,2,13,1997-06-20,2
"x[2,14]",1.1344332694631296,1.521890697677823,1.9395782443850824,fit_no_move,x,2,14,1997-08-20,2
"x[2,15]",0.7416372522099131,1.0599015779641074,1.4152761321469731,fit_no_move,x,2,15,1998-06-20,2
"x[2,16]",0.33143122137373365,0.5413519845270007,0.813127715082584,fit_no_move,x,2,16,1998-08-20,2
"x[2,17]",0.15983224876853447,0.2833462253948466,0.4706712191042901,fit_no_move,x,2,17,1999-06-20,2
"x[2,18]",0.11217146061714209,0.21282147816843494,0.36619293399422187,fit_no_move,x,2,18,1999-08-20,2
"x[2,19]",0.10900991626767378,0.1974930960281695,0.33126663968514375,fit_no_move,x,2,19,2000-06-20,2
"x[2,20]",0.11643203291293819,0.2082019409024598,0.3453868148017131,fit_no_move,x,2,20,2000-08-20,2
"x[2,21]",0.17175011558073894,0.27654913256878366,0.4244471359350467,fit_no_move,x,2,21,2001-06-20,2
"x[2,22]",0.2542608663893121,0.3823770291340531,0.5601521564086482,fit_no_move,x,2,22,2001-08-20,2
"x[2,23]",0.5105833349181845,0.6822837595523445,0.8844897163656256,fit_no_move,x,2,23,2002-06-20,2
"x[2,24]",0.8886694308763752,1.1460752995803354,1.4303229985777983,fit_no_move,x,2,24,2002-08-20,2
"x[2,25]",2.1213213950596335,2.4825555621970867,2.8463499340193437,fit_no_move,x,2,25,2003-06-20,2
"x[2,26]",2.8660466900115065,3.2887785121232276,3.7146747907093913,fit_no_move,x,2,26,2003-08-20,2
"x[2,27]",1.2371515359639866,1.5953517576339153,1.9949584324745344,fit_no_move,x,2,27,2004-06-20,2
"x[2,28]",0.37982138358506184,0.6223759828786415,0.9225535447675943,fit_no_move,x,2,28,2004-08-20,2
"x[2,29]",0.36024767771276855,0.5927359884917525,0.8895074571489889,fit_no_move,x,2,29,2005-06-20,2
"x[2,30]",0.13600827077725475,0.2711563290970319,0.4727964579520005,fit_no_move,x,2,30,2005-08-20,2
"x[2,31]",0.15716849066673366,0.2772217406631251,0.4554159992895471,fit_no_move,x,2,31,2006-06-20,2
"x[2,32]",0.08552710033149752,0.1750845349907757,0.32342376771590303,fit_no_move,x,2,32,2006-08-20,2
"x[2,33]",0.15583449233049432,0.26793308265464566,0.41840786267568597,fit_no_move,x,2,33,2007-06-20,2
"x[2,34]",0.10129240100413979,0.1864155457341452,0.3173666576747635,fit_no_move,x,2,34,2007-08-20,2
"x[2,35]",0.1668966454158252,0.29668561132485244,0.48683128575861384,fit_no_move,x,2,35,2008-06-20,2
"x[2,36]",0.10555652602961524,0.19512263444878727,0.346671792163411,fit_no_move,x,2,36,2008-08-20,2
"x[2,37]",0.12082055927537323,0.23272309267676675,0.42086511957582834,fit_no_move,x,2,37,2009-06-20,2
"x[2,38]",0.10207692443562194,0.19650886444242754,0.3509844924658412,fit_no_move,x,2,38,2009-08-20,2
"x[2,39]",0.11033547502996084,0.21133154250054226,0.3790526875895392,fit_no_move,x,2,39,2010-06-20,2
"x[2,40]",0.1288418714675711,0.26608601261482734,0.46810215948210504,fit_no_move,x,2,40,2010-08-20,2
"x[2,41]",0.10212000159200722,0.22029727743912253,0.427255443719536,fit_no_move,x,2,41,2011-06-20,2
"x[2,42]",0.10093016813367901,0.22440757306393683,0.44461064828527924,fit_no_move,x,2,42,2011-08-20,2
"x[2,43]",0.07557045811854088,0.16761818146520518,0.3247927860782945,fit_no_move,x,2,43,2012-06-20,2
"x[2,44]",0.07812959154675025,0.15483785889208024,0.2815943375429713,fit_no_move,x,2,44,2012-08-20,2
"x[2,45]",0.06873196652168742,0.14727024995827873,0.2818630722945969,fit_no_move,x,2,45,2013-06-20,2
"x[2,46]",0.10300090904111142,0.18453549428150065,0.3035726557617606,fit_no_move,x,2,46,2013-08-20,2
"x[2,47]",0.09351320158295669,0.186637243551823,0.3359638196413391,fit_no_move,x,2,47,2014-06-20,2
"x[2,48]",0.17181197845943927,0.33972092382440067,0.5289967063767345,fit_no_move,x,2,48,2014-08-20,2
"x[2,49]",0.09568532766630486,0.19395739602163392,0.35034549917268787,fit_no_move,x,2,49,2015-06-20,2
"x[2,50]",0.11405083726496779,0.2504582711007248,0.4701191469882083,fit_no_move,x,2,50,2015-08-20,2
"x[2,51]",0.06689142418533198,0.1482722198499829,0.2875035759747236,fit_no_move,x,2,51,2016-06-20,2
"x[2,52]",0.07175332790057268,0.14518824763960325,0.2683923209049152,fit_no_move,x,2,52,2016-08-20,2
"x[2,53]",0.06276916424636234,0.13506082256361224,0.2509093505383402,fit_no_move,x,2,53,2017-06-20,2
"x[2,54]",0.09403388309500438,0.1820246716973834,0.309673818824598,fit_no_move,x,2,54,2017-08-20,2
"x[2,55]",0.11509275156131682,0.23617094793103477,0.3962870686013782,fit_no_move,x,2,55,2018-06-20,2
"x[2,56]",0.2049202898724563,0.4001085194923174,0.614709086562335,fit_no_move,x,2,56,2018-08-20,2
"x[2,57]",0.26118740173577015,0.5638619018932994,0.8992837608998525,fit_no_move,x,2,57,2019-06-20,2
"x[2,58]",0.44022769746098567,0.9291274242869001,1.381948155648085,fit_no_move,x,2,58,2019-08-20,2
"x[2,59]",0.37946413446582994,0.7197666786640451,1.0663781282924116,fit_no_move,x,2,59,2020-06-20,2
"x[2,60]",0.25088730784840196,0.5107832407527548,0.8220773571589335,fit_no_move,x,2,60,2020-08-20,2
"x[3,1]",1.7739888047770558,2.398263174737803,3.026612899530213,fit_no_move,x,3,1,1991-06-20,1
"x[3,2]",2.025186588560264,2.6589294106008143,3.2891948648007205,fit_no_move,x,3,2,1991-08-20,1
"x[3,3]",2.83546351255231,3.445996288754995,4.086315626072813,fit_no_move,x,3,3,1992-06-20,1
"x[3,4]",0.977561141762326,1.5199098117206509,2.084806691791971,fit_no_move,x,3,4,1992-08-20,1
"x[3,5]",0.3400128891056643,0.7523796265217514,1.2177540062730146,fit_no_move,x,3,5,1993-06-20,1
"x[3,6]",0.2358283078283781,0.5720171275343928,0.9768293052427257,fit_no_move,x,3,6,1993-08-20,1
"x[3,7]",0.37685871203885735,0.7234627954074144,1.1319448837155675,fit_no_move,x,3,7,1994-06-20,1
"x[3,8]",0.4975168392799658,0.8259207200702079,1.24371079452945,fit_no_move,x,3,8,1994-08-20,1
"x[3,9]",0.6948991266886799,1.0969830678932153,1.5903089479581693,fit_no_move,x,3,9,1995-06-20,1
"x[3,10]",0.8806440145416911,1.249463838211605,1.65899862092022,fit_no_move,x,3,10,1995-08-20,1
"x[3,11]",0.7765713224728719,1.225190320239903,1.6865776129704833,fit_no_move,x,3,11,1996-06-20,1
"x[3,12]",2.479836750520481,3.0683185628673963,3.6721267349897437,fit_no_move,x,3,12,1996-08-20,1
"x[3,13]",1.0050634233507814,1.5459927758997196,2.107220855888599,fit_no_move,x,3,13,1997-06-20,1
"x[3,14]",1.4646942608961038,2.0771227679618396,2.703747002699056,fit_no_move,x,3,14,1997-08-20,1
"x[3,15]",0.35094263836403083,0.8033295701600376,1.318958272841695,fit_no_move,x,3,15,1998-06-20,1
"x[3,16]",0.39125084458375947,0.8206933753479065,1.341927561014417,fit_no_move,x,3,16,1998-08-20,1
"x[3,17]",0.49906870041339624,0.9215024970325119,1.409585706103967,fit_no_move,x,3,17,1999-06-20,1
"x[3,18]",0.4558659967267884,0.806488180725867,1.2076566048404958,fit_no_move,x,3,18,1999-08-20,1
"x[3,19]",0.6845312298189296,1.0482761129640208,1.459816185676011,fit_no_move,x,3,19,2000-06-20,1
"x[3,20]",1.1537172943906473,1.6493124620389226,2.1764753359675555,fit_no_move,x,3,20,2000-08-20,1
"x[3,21]",1.8492030158216233,2.4155348070751526,2.9977506941071095,fit_no_move,x,3,21,2001-06-20,1
"x[3,22]",1.6223661109693295,2.1234599277666972,2.6499346090739957,fit_no_move,x,3,22,2001-08-20,1
"x[3,23]",2.0535023440948157,2.609854248896589,3.160447977001549,fit_no_move,x,3,23,2002-06-20,1
"x[3,24]",3.4033697740686355,4.00060750950498,4.588167349702214,fit_no_move,x,3,24,2002-08-20,1
"x[3,25]",1.3165563153791733,1.9309038441802926,2.5583249215767583,fit_no_move,x,3,25,2003-06-20,1
"x[3,26]",0.5057225288001321,1.068099679592616,1.6869362436667559,fit_no_move,x,3,26,2003-08-20,1
"x[3,27]",0.6226417854502478,1.2146790250528867,1.8308123856146108,fit_no_move,x,3,27,2004-06-20,1
"x[3,28]",0.44275557581009994,0.9940058330300676,1.6286074545573428,fit_no_move,x,3,28,2004-08-20,1
"x[3,29]",0.1720279028746996,0.4981078715774293,0.9712529035797228,fit_no_move,x,3,29,2005-06-20,1
"x[3,30]",0.49427441470970596,0.9767366032782125,1.4917996046460098,fit_no_move,x,3,30,2005-08-20,1
"x[3,31]",0.6673335903254508,1.091869554253509,1.5778673710072808,fit_no_move,x,3,31,2006-06-20,1
"x[3,32]",1.3846006539813012,1.893794700679572,2.4560917040581396,fit_no_move,x,3,32,2006-08-20,1
"x[3,33]",1.7195461980040172,2.2299252738242714,2.7451702148871586,fit_no_move,x,3,33,2007-06-20,1
"x[3,34]",1.7850803051717807,2.3427196284705953,2.897404454405867,fit_no_move,x,3,34,2007-08-20,1
"x[3,35]",1.9024225095467504,2.5278260069274374,3.1469858990256943,fit_no_move,x,3,35,2008-06-20,1
"x[3,36]",1.8444599957002525,2.424689168569274,3.0041062380546313,fit_no_move,x,3,36,2008-08-20,1
"x[3,37]",1.9809973769255036,2.5880445843180064,3.242740098253288,fit_no_move,x,3,37,2009-06-20,1
"x[3,38]",1.829590774090657,2.39455918968424,2.9580619194228848,fit_no_move,x,3,38,2009-08-20,1
"x[3,39]",1.6481922253231343,2.184312876550044,2.7346556028552573,fit_no_move,x,3,39,2010-06-20,1
"x[3,40]",2.5226092702754324,3.1053106796105334,3.6842211459570833,fit_no_move,x,3,40,2010-08-20,1
"x[3,41]",2.1679423026049314,2.8002542748046286,3.4432086072851584,fit_no_move,x,3,41,2011-06-20,1
"x[3,42]",0.932810834489903,1.4899421465805713,2.0667378732257946,fit_no_move,x,3,42,2011-08-20,1
"x[3,43]",1.2255378078269503,1.7456450715553251,2.281285544362767,fit_no_move,x,3,43,2012-06-20,1
"x[3,44]",1.244239371887188,1.7795861444082832,2.3349891400435476,fit_no_move,x,3,44,2012-08-20,1
"x[3,45]",2.8239124110393483,3.4740578146244756,4.122578763328834,fit_no_move,x,3,45,2013-06-20,1
"x[3,46]",1.1566652129259563,1.6376763191915709,2.1683093021117057,fit_no_move,x,3,46,2013-08-20,1
"x[3,47]",1.352786151515877,1.8478993661817125,2.335933937082967,fit_no_move,x,3,47,2014-06-20,1
"x[3,48]",1.1696538323699897,1.6786798857145162,2.245049141322405,fit_no_move,x,3,48,2014-08-20,1
"x[3,49]",3.0246168456473663,3.726661914233331,4.440510089377254,fit_no_move,x,3,49,2015-06-20,1
"x[3,50]",0.5655158492378569,0.9457457402828591,1.3590132636343242,fit_no_move,x,3,50,2015-08-20,1
"x[3,51]",0.508833942059468,0.8817026942446962,1.2692894731380766,fit_no_move,x,3,51,2016-06-20,1
"x[3,52]",0.4807543467878542,0.766088804222824,1.138228574017418,fit_no_move,x,3,52,2016-08-20,1
"x[3,53]",0.946739476773496,1.2452938658126853,1.5885122252848767,fit_no_move,x,3,53,2017-06-20,1
"x[3,54]",1.2088046726014348,1.661043868143331,2.1450291714123066,fit_no_move,x,3,54,2017-08-20,1
"x[3,55]",3.8977932360455867,4.5436441687541524,5.190493240904448,fit_no_move,x,3,55,2018-06-20,1
"x[3,56]",2.008191702041986,2.5623062900137943,3.1183380193545522,fit_no_move,x,3,56,2018-08-20,1
"x[3,57]",0.567837133254038,1.110375273159989,1.7021445741527892,fit_no_move,x,3,57,2019-06-20,1
"x[3,58]",1.127794366686152,1.7408385769578105,2.3115841236269365,fit_no_move,x,3,58,2019-08-20,1
"x[3,59]",1.547455684903099,2.142420845621967,2.7170173814962637,fit_no_move,x,3,59,2020-06-20,1
"x[3,60]",2.118786493174668,2.7572937475120303,3.401627974913861,fit_no_move,x,3,60,2020-08-20,1
"x[4,1]",0.7938664624777656,1.1456350272568216,1.5836921771883952,fit_no_move,x,4,1,1991-06-20,1
"x[4,2]",1.076096951011629,1.4057793286930522,1.8144557257954563,fit_no_move,x,4,2,1991-08-20,1
"x[4,3]",0.8017491728169457,1.1486355364991114,1.5665340123453915,fit_no_move,x,4,3,1992-06-20,1
"x[4,4]",0.6711988197117724,1.0126679248807142,1.397284047569679,fit_no_move,x,4,4,1992-08-20,1
"x[4,5]",0.4558985742428525,0.7600373903589063,1.1568120948192686,fit_no_move,x,4,5,1993-06-20,1
"x[4,6]",0.3270528933891387,0.5574895864686269,0.861671801483644,fit_no_move,x,4,6,1993-08-20,1
"x[4,7]",0.26324178656547365,0.432695037298478,0.6643153240965842,fit_no_move,x,4,7,1994-06-20,1
"x[4,8]",0.29708404907526587,0.4725259672380502,0.69668138321165,fit_no_move,x,4,8,1994-08-20,1
"x[4,9]",0.37131950844882594,0.5482039317507821,0.7869420525994264,fit_no_move,x,4,9,1995-06-20,1
"x[4,10]",0.49064624952815855,0.7503270358763094,1.099904537849145,fit_no_move,x,4,10,1995-08-20,1
"x[4,11]",0.9776981096388437,1.2966532833757114,1.651950992511556,fit_no_move,x,4,11,1996-06-20,1
"x[4,12]",0.9992083177792744,1.4104327479410106,1.8591958633796677,fit_no_move,x,4,12,1996-08-20,1
"x[4,13]",1.7464444509024206,2.2580819249202007,2.7934644816187406,fit_no_move,x,4,13,1997-06-20,1
"x[4,14]",1.0492657328533377,1.482092632840094,1.960258156371564,fit_no_move,x,4,14,1997-08-20,1
"x[4,15]",0.8386374362667329,1.2092336871395022,1.6375057686800936,fit_no_move,x,4,15,1998-06-20,1
"x[4,16]",0.4767294610341141,0.7504601543555207,1.1166739181200487,fit_no_move,x,4,16,1998-08-20,1
"x[4,17]",0.3593391893553751,0.5904161099241888,0.922735660219739,fit_no_move,x,4,17,1999-06-20,1
"x[4,18]",0.3680439326087393,0.5731278251814702,0.8606531123027048,fit_no_move,x,4,18,1999-08-20,1
"x[4,19]",0.4388447810001119,0.6449497690640373,0.8985725449417314,fit_no_move,x,4,19,2000-06-20,1
"x[4,20]",0.6450598382766075,0.8727932138544805,1.1632683062432219,fit_no_move,x,4,20,2000-08-20,1
"x[4,21]",0.8189782876418434,1.1257820757404,1.5069546676475258,fit_no_move,x,4,21,2001-06-20,1
"x[4,22]",1.274458902839028,1.6737975174763848,2.1236674943193488,fit_no_move,x,4,22,2001-08-20,1
"x[4,23]",1.961095687589192,2.3851849902078825,2.822641066164949,fit_no_move,x,4,23,2002-06-20,1
"x[4,24]",3.104769844298438,3.5985936482440475,4.110955560364157,fit_no_move,x,4,24,2002-08-20,1
"x[4,25]",5.016321879433468,5.5463882697818425,6.091441217604331,fit_no_move,x,4,25,2003-06-20,1
"x[4,26]",4.852094384271693,5.414110547000558,5.968119895647807,fit_no_move,x,4,26,2003-08-20,1
"x[4,27]",3.560331144135428,4.087080096712993,4.635445902521306,fit_no_move,x,4,27,2004-06-20,1
"x[4,28]",3.0912189512605193,3.659938504495634,4.225326119473452,fit_no_move,x,4,28,2004-08-20,1
"x[4,29]",1.5788036560955483,2.043559979276546,2.5532143705537376,fit_no_move,x,4,29,2005-06-20,1
"x[4,30]",0.6541248225331311,0.9658812869501181,1.332470028971467,fit_no_move,x,4,30,2005-08-20,1
"x[4,31]",0.6447041036542572,0.9054623770274278,1.2346813353272676,fit_no_move,x,4,31,2006-06-20,1
"x[4,32]",0.689522526336843,0.9216180602089991,1.2077827721328578,fit_no_move,x,4,32,2006-08-20,1
"x[4,33]",0.9913926742368067,1.320270320528861,1.7103192782535772,fit_no_move,x,4,33,2007-06-20,1
"x[4,34]",1.8426172985982379,2.3546521384677765,2.864903532703615,fit_no_move,x,4,34,2007-08-20,1
"x[4,35]",1.9276753101126713,2.441780946212993,2.962016493443542,fit_no_move,x,4,35,2008-06-20,1
"x[4,36]",1.5381963861757182,1.9525803430324804,2.4112745126924953,fit_no_move,x,4,36,2008-08-20,1
"x[4,37]",1.4808940606559058,1.9516420623029942,2.4719895178652176,fit_no_move,x,4,37,2009-06-20,1
"x[4,38]",1.254918085194403,1.649333523810883,2.0761992022500606,fit_no_move,x,4,38,2009-08-20,1
"x[4,39]",1.5736469452323147,2.025074378305231,2.491611425088416,fit_no_move,x,4,39,2010-06-20,1
"x[4,40]",1.57598136916417,2.025518468300858,2.5037484838079345,fit_no_move,x,4,40,2010-08-20,1
"x[4,41]",2.162216144062507,2.7668141899220364,3.354352238382818,fit_no_move,x,4,41,2011-06-20,1
"x[4,42]",1.1516725159037304,1.5362584590776118,1.952056220364946,fit_no_move,x,4,42,2011-08-20,1
"x[4,43]",0.6932439156577977,1.0532024950575858,1.474302949116395,fit_no_move,x,4,43,2012-06-20,1
"x[4,44]",0.8259067478498159,1.0820886442323052,1.3892767985345302,fit_no_move,x,4,44,2012-08-20,1
"x[4,45]",0.4481401370702897,0.6751185680114824,0.9750258158632275,fit_no_move,x,4,45,2013-06-20,1
"x[4,46]",0.5414018594831397,0.8208477990778928,1.197825548074999,fit_no_move,x,4,46,2013-08-20,1
"x[4,47]",0.37390968926412127,0.6138299494119901,0.9427227806204261,fit_no_move,x,4,47,2014-06-20,1
"x[4,48]",0.7038270147361878,0.9395640431058119,1.2280462764815405,fit_no_move,x,4,48,2014-08-20,1
"x[4,49]",0.26849032593653416,0.45338949742299484,0.7439993505138606,fit_no_move,x,4,49,2015-06-20,1
"x[4,50]",0.3100878168444118,0.5428067585498388,0.9052408645524401,fit_no_move,x,4,50,2015-08-20,1
"x[4,51]",0.18532198610722242,0.3265367770566298,0.5475689135376527,fit_no_move,x,4,51,2016-06-20,1
"x[4,52]",0.268759732168808,0.3985701880174518,0.57123023123227,fit_no_move,x,4,52,2016-08-20,1
"x[4,53]",0.3272752893068949,0.48866247862405937,0.7219278826819809,fit_no_move,x,4,53,2017-06-20,1
"x[4,54]",0.9110158928860839,1.125578804688478,1.379093986760066,fit_no_move,x,4,54,2017-08-20,1
"x[4,55]",0.9646335903712313,1.2759584497189933,1.657769858122668,fit_no_move,x,4,55,2018-06-20,1
"x[4,56]",2.151729562208282,2.6971138621234276,3.2648647138261038,fit_no_move,x,4,56,2018-08-20,1
"x[4,57]",2.194796215116666,2.715157783645276,3.2492058904794896,fit_no_move,x,4,57,2019-06-20,1
"x[4,58]",1.350864115244173,1.8071825328238078,2.2909085506660034,fit_no_move,x,4,58,2019-08-20,1
"x[4,59]",1.50232483975547,1.9657361760960494,2.463551666859374,fit_no_move,x,4,59,2020-06-20,1
"x[4,60]",1.4214948071593487,1.9467676851766957,2.493909737706087,fit_no_move,x,4,60,2020-08-20,1
"x[1,1]",0.19883151165628854,0.6391131985491872,1.2687271017436252,fit_null,x,1,1,1991-06-20,2
"x[1,2]",0.32033442784854355,0.6835332280511027,1.241781480476822,fit_null,x,1,2,1991-08-20,2
"x[1,3]",0.5198437396725455,0.6821622599639212,1.0116858834308224,fit_null,x,1,3,1992-06-20,2
"x[1,4]",0.47712099909394456,0.5994006997950464,0.821234963923331,fit_null,x,1,4,1992-08-20,2
"x[1,5]",0.504260426012664,0.6181025525732304,0.792139636321945,fit_null,x,1,5,1993-06-20,2
"x[1,6]",0.4897120129479482,0.5895739014719978,0.721165330415587,fit_null,x,1,6,1993-08-20,2
"x[1,7]",0.49569401298789484,0.5938964152801467,0.7170756918782327,fit_null,x,1,7,1994-06-20,2
"x[1,8]",0.4897446347480013,0.5816684512416593,0.6872902582677156,fit_null,x,1,8,1994-08-20,2
"x[1,9]",0.4913450350974591,0.5828401221538122,0.6857627272408103,fit_null,x,1,9,1995-06-20,2
"x[1,10]",0.48823488933114895,0.576121561988677,0.6720520864472391,fit_null,x,1,10,1995-08-20,2
"x[1,11]",0.48854073629754896,0.5767460107897,0.6708933511746,fit_null,x,1,11,1996-06-20,2
"x[1,12]",0.4871367744110675,0.5734310471738691,0.6638009198442265,fit_null,x,1,12,1996-08-20,2
"x[1,13]",0.4865269541173548,0.5737745952050979,0.6629685081695,fit_null,x,1,13,1997-06-20,2
"x[1,14]",0.48614420545062204,0.5721463512041634,0.659142273446947,fit_null,x,1,14,1997-08-20,2
"x[1,15]",0.4865704557240745,0.5725436973290978,0.6597696453470374,fit_null,x,1,15,1998-06-20,2
"x[1,16]",0.4868686119354619,0.5719124443268621,0.6574782992635111,fit_null,x,1,16,1998-08-20,2
"x[1,17]",0.4873787847163144,0.5724496179889437,0.6572692603875985,fit_null,x,1,17,1999-06-20,2
"x[1,18]",0.4875718907041541,0.5722394971948765,0.6558560470843189,fit_null,x,1,18,1999-08-20,2
"x[1,19]",0.4875456728684645,0.5729651670511129,0.6564525740499761,fit_null,x,1,19,2000-06-20,2
"x[1,20]",0.4879290419502514,0.573031166660583,0.6558655871653344,fit_null,x,1,20,2000-08-20,2
"x[1,21]",0.4885435880921113,0.5736297193499771,0.6562981029928988,fit_null,x,1,21,2001-06-20,2
"x[1,22]",0.4894970265716821,0.5738851038158376,0.6556445916771956,fit_null,x,1,22,2001-08-20,2
"x[1,23]",0.4904616045981258,0.5744196472736011,0.6565948418608604,fit_null,x,1,23,2002-06-20,2
"x[1,24]",0.4913824812468166,0.5746845165455925,0.6566862441960233,fit_null,x,1,24,2002-08-20,2
"x[1,25]",0.49187252033639894,0.5753914919422828,0.657431944620414,fit_null,x,1,25,2003-06-20,2
"x[1,26]",0.49240970636077636,0.5754104055938207,0.6573461009763658,fit_null,x,1,26,2003-08-20,2
"x[1,27]",0.49248274218037785,0.5759966313980915,0.6582801153626967,fit_null,x,1,27,2004-06-20,2
"x[1,28]",0.4930807126623148,0.5768451098173534,0.6590003347351916,fit_null,x,1,28,2004-08-20,2
"x[1,29]",0.49356650527573503,0.5775348994680746,0.6598985795466422,fit_null,x,1,29,2005-06-20,2
"x[1,30]",0.4941097903748198,0.5781993727181307,0.6606433950984725,fit_null,x,1,30,2005-08-20,2
"x[1,31]",0.4944527507247554,0.5788521702243958,0.6611627997221724,fit_null,x,1,31,2006-06-20,2
"x[1,32]",0.49517468677776433,0.5791921736644987,0.661795616698361,fit_null,x,1,32,2006-08-20,2
"x[1,33]",0.495783966525379,0.5798404859986128,0.66270975810067,fit_null,x,1,33,2007-06-20,2
