var,lo,mi,hi,n_eff,Rhat
log_lik[53],-25.731434183169462,-24.510249565646866,-24.14714117256568,4241.407031489497,1.0006136002003716
log_lik[54],-58.8829882106192,-58.13210172339005,-57.8764541873102,3630.272396792728,1.000060743831622
log_lik[55],-20.721681561267463,-19.91790268846846,-19.69599507315916,3531.7733474273386,0.999799405812495
log_lik[56],-31.15363159977122,-29.78424641439177,-29.323506561642468,3198.8667219748695,1.0007206769286876
log_lik[57],-6.960515347169716,-5.919217620954882,-5.555903560116762,3238.1258702009436,1.0009291149621198
log_lik[58],-25.096726430860397,-24.33301250136934,-24.122555305888472,3454.569029341956,0.9996246620558789
log_lik[59],-17.262087560643685,-16.5967592261216,-16.3662241591365,3963.3399043698287,1.0004483412384362
log_lik[60],-14.58675604475148,-13.562662281189157,-13.246592137723773,4095.721812491686,1.0001179707686736
log_lik[61],-4.3698317123831325,-3.7327938540071224,-3.4774103781227237,4188.8844449958815,0.9993037103114628
log_lik[62],-19.95566929513979,-19.196489059046264,-18.988545981628143,2821.0858867304737,1.0006224242065827
log_lik[63],-29.61532014400804,-28.872510237755804,-28.65390908310973,3777.0089146846026,1.000220180887392
log_lik[64],-21.501351847072662,-20.739575676139268,-20.496241960897077,3829.631292270495,0.9995297508712855
log_lik[65],-11.292063712760497,-10.207092535463147,-9.836684815049246,3135.989873790151,0.9998246448664972
log_lik[66],-35.68512619565441,-34.929032965958086,-34.61464588323037,3818.368415054739,0.9995428180017267
log_lik[67],-22.61842458812117,-21.85648287471321,-21.646303926993195,3727.6833337112075,0.9998880186472453
log_lik[68],-10.491289940595458,-9.931476480895087,-9.774438145080985,3723.5686823863043,0.999844755633983
log_lik[69],-5.935345857127618,-5.6139501124070685,-5.525955365105382,3966.4295971659444,1.0003736060297197
log_lik[70],-25.41819372388926,-24.657577423596194,-24.456560969203586,3884.6728612106294,1.0001955079712446
log_lik[71],-29.099915995785523,-28.404663458397728,-28.096287843488405,3840.3322835356275,0.999477041414998
log_lik[72],-9.2776522799179,-8.710768733362587,-8.54859484854243,3790.133958703709,0.9997850853250082
