year,lam
2012,0.6875803130604999
2013,1.3147721081744386
2014,1.2677027954870104
2015,1.4422310344870641
2016,0.8976163137438155
2017,0.8909307358358264
2018,0.9242415620273877
2019,0.9867263441692034
1986,1.9299005556054383
1987,0.36566568846979
1988,0.8681695859571513
1989,0.9354920607617375
1990,1.528035038334938
1991,0.8934073805091926
1992,1.4658038519235739
1993,1.9452762252089404
1994,0.705818062807361
1995,1.0897323699024926
1996,0.7641656948029626
1997,0.6476872987113925
1998,2.097038952953187
1999,0.3789547949469551
2000,0.8676511446194515
2001,0.7527961848820381
2002,0.7255037690997846
2003,0.8056120765686784
2004,0.8030083471701343
2005,0.9687391255773388
2006,1.144026999219142
2007,1.796698066703206
2008,1.5274948406473723
2009,1.3305166809492452
2010,1.0585907400265806
2011,0.7616725870998333
2012,0.7853395529292038
2013,1.265724816032869
2014,1.4800738964211853
2015,1.242247480419239
2016,0.6121144140061731
2017,2.4160363771164306
2018,0.6311613156043797
2019,2.075830697307568
1986,2.1827051402580833
1987,0.6847230197098267
1988,1.2876288193025722
1989,0.671029534086885
1990,1.0272263964833463
1991,1.0115966169085344
1992,1.4400787951710878
1993,1.779307829378289
1994,0.6422781601656818
1995,1.0571603306888255
1996,0.9993053980348335
1997,1.2280248183356304
1998,1.7672860079089872
1999,0.2655389509802478
2000,0.9470812229661782
2001,0.5394675096409237
2002,1.001024271645592
2003,1.3315921197096008
2004,0.9060145186551292
2005,0.9551758009521427
2006,0.9804915106814727
2007,1.0482255270439593
2008,1.7347252956646069
2009,1.0946077938540846
2010,1.2653521386904034
2011,1.3564527660753218
2012,0.5855850407791855
2013,1.282197195284282
2014,1.501038273997475
2015,1.1652416202950722
2016,0.6517135840591418
2017,1.0374508306668695
2018,0.9837107424186039
2019,0.9952671974123973
1986,2.2128517725721166
1987,0.25492987902108577
1988,1.3231303836996025
1989,0.8455023006603919
1990,1.5735659571676408
1991,0.8757280999567202
1992,1.3726926885686292
1993,1.8193051954599246
1994,0.9869218302184574
1995,0.9799349335931763
1996,0.9941237167700187
1997,1.130246008360292
1998,2.082664410271821
1999,0.3937047947299672
2000,0.8906552358860225
2001,1.1359116245968237
2002,0.9696443993545918
2003,1.0695667583943949
2004,0.49232974190206236
2005,0.9286451524776427
2006,0.8139620895817871
2007,1.4645149471125163
2008,1.3744072728794858
2009,1.5542164216318761
2010,0.9111451857071519
2011,1.4834008933816776
2012,0.7350064310102441
2013,0.9888432629623882
2014,1.5037716515546928
2015,1.0295143278539987
2016,0.9011925871659947
2017,2.0001248067156285
2018,0.8326715116696922
2019,2.1362756606060005
1986,2.331343234814143
1987,0.31601343964929607
1988,0.8170526122496682
1989,0.7557311556699587
1990,2.023032192260676
1991,0.8078729948508836
1992,1.4141857627635028
1993,1.8980739772802533
1994,1.0082971781613248
1995,0.6870335350833032
1996,0.4916978525321943
1997,0.8777451082501141
1998,1.71143450187955
1999,0.39096011958916904
2000,0.7773376509978172
2001,0.726714989583236
2002,1.4124262443756423
2003,0.9551475613541782
2004,0.9580371938629245
2005,0.8954718592198412
2006,0.9332987145680969
2007,1.2420237215031658
2008,1.4465372284654148
2009,1.1099647150350083
2010,1.332707359315734
2011,1.1410113974770528
2012,0.6075165227247958
2013,1.2149803995237156
2014,1.2710289760397406
2015,1.1762078799582794
2016,0.6031315966344472
2017,2.3883961849394
2018,0.735751359265901
2019,1.071231849182756
1986,2.064216399295778
1987,0.28861169117082985
1988,0.9279441638268902
1989,0.9768936901391002
1990,0.9253415134664559
1991,1.0442116732419906
1992,1.0260137901080686
1993,1.5273815290056043
1994,1.0766515996467716
1995,1.1093443024704983
1996,0.9827576402089924
1997,1.0143035809029088
1998,1.6898683210299523
1999,0.3481654137646445
2000,0.8871717062919434
2001,0.554345560041587
2002,0.731051982976533
2003,1.4024166904639976
2004,1.159111044262917
2005,0.5830478510626664
2006,0.6784400811798479
2007,1.8608616187305158
2008,1.53881265170808
2009,0.8949196161998201
2010,1.3350772989354904
2011,1.1090691060679876
2012,0.5478909778916398
2013,1.027365470218384
2014,1.5284014257720508
2015,1.2384888233935532
2016,0.7536843352655449
2017,1.0370590259140613
2018,0.9985019589577708
2019,1.0718353271028853
1986,2.377210687052883
1987,0.39798825197543763
1988,0.877407985035203
1989,1.0459942202363894
1990,1.323663468835587
1991,1.0288664248584747
1992,1.3872051256925122
1993,1.120849156125897
1994,0.9779398913194636
1995,0.8447510919197058
1996,0.7424159132933899
1997,0.9688532598024545
1998,2.6541959623634943
1999,0.27424279708605875
2000,1.4368131684261842
2001,0.4194205327987903
2002,0.9521157788359417
2003,0.8078263899626031
2004,0.3549094856724267
2005,0.9171241197646743
2006,1.1437317216073746
2007,1.6756525220177718
2008,1.1721323885550505
2009,1.24436702656182
2010,1.142571215494112
2011,1.868788530076149
2012,0.6399974407069611
2013,1.135729214033032
2014,1.2340252994284124
2015,1.1449823945684179
2016,0.9177614551938809
2017,1.31451578736431
2018,0.933328131359105
2019,1.057133146845037
1986,2.34437308396074
1987,0.35335238709299915
1988,1.0526714632601841
1989,0.9365070179604814
1990,1.2818924522886468
1991,1.1205387103806663
1992,1.1176847831596959
1993,2.204738144065948
1994,0.7737885584806784
1995,1.0413824647116885
1996,0.8077444634197564
1997,0.9961363397126134
1998,1.8931497554938572
1999,0.3675189186235695
2000,0.983330325477128
2001,1.2050768088440151
2002,0.7880773619877331
2003,0.6573951575781811
2004,0.9189355643417592
2005,0.7692371410695726
2006,1.1123006877234063
2007,1.2336477034169149
2008,1.4176603186323553
2009,1.8295092376775812
2010,1.0421484873051494
2011,1.1625425498758566
2012,0.6422866306653852
2013,1.3237557119754233
2014,1.7207716765223715
2015,0.9815761001589217
2016,0.7162468205466438
2017,2.0492430803557005
2018,0.8040376730831867
2019,1.8856595507733458
1986,1.550095014672274
1987,0.8569485754197096
1988,1.0366705566294325
1989,1.3755781028059695
1990,1.1427685692059073
1991,0.3812919043532267
1992,1.270976930687473
1993,1.4921500971096184
1994,1.040747761927207
1995,1.0404261026210808
1996,0.7719298261501695
1997,0.6859633576050186
1998,2.594718504281622
1999,0.30607754120883623
2000,0.7296944860872414
2001,1.456642549009422
2002,0.6921116474971195
2003,0.803996357775975
2004,0.6036853028131138
2005,0.7686020416560323
2006,1.086248463778416
2007,1.641339423669853
2008,0.926088287547326
2009,1.5507272657231737
2010,1.4224100675879525
2011,1.3214359196370444
2012,0.8179998328657448
2013,0.974667144701229
2014,1.4263697676240377
2015,1.1242420252370229
2016,0.6278360116330575
2017,1.6487216435793917
2018,1.0045944975170966
2019,1.688602048439787
1986,2.053906583747653
1987,0.2749385659735623
1988,1.1221718074705929
1989,0.9389598244622356
1990,1.324928073898249
1991,0.9375037711650022
1992,1.1450493702021762
1993,2.62698215692616
1994,0.6615047075692776
1995,1.0581972089993839
1996,0.5627173900139043
1997,0.6000227261409079
1998,1.8017380742571538
1999,0.41311005421627034
2000,0.9206933850776048
2001,0.707410061812963
2002,0.895015254044464
2003,0.752315060946888
2004,0.5985396442666099
2005,1.1638303414747455
2006,0.938013475854223
2007,1.4355660427603636
2008,1.3936305601071322
2009,1.1870452268168161
2010,1.3902655914624091
2011,1.1982881086411084
2012,0.6017139911069346
2013,1.2594640625367814
2014,1.43059890170242
2015,1.0820713032770357
2016,0.7062321881612195
2017,2.067504439851699
2018,0.9236698005979155
2019,1.5464639749750222
1986,1.925010117626277
1987,0.35607262602538653
1988,1.1343409814022454
1989,0.8113996330714516
1990,0.6291732507922503
1991,0.8737874964340436
1992,1.7381157132752698
1993,1.642007615888209
1994,0.8835136686561204
1995,0.9903438467952289
1996,0.9702605726398247
1997,1.0033673487426151
1998,1.6345427035938893
1999,0.3599554177157472
2000,1.153121886415882
2001,0.9604328786306242
2002,0.5849376419188755
2003,1.0252603023850306
2004,1.2809159028193093
2005,0.5798513006648696
2006,1.0937403343755845
2007,1.4484461159305095
2008,1.3631448330620306
2009,1.3313265055542087
2010,1.0017371809393167
2011,1.2161903549805166
2012,0.6442336915922823
2013,1.1316250589879973
2014,1.4752118362442077
